artist;album;album_release_date;album_ranking;n_tracks;track;track_duration (s);lyrics
TLC;CrazySexyCool;1994;218;16;Let's Do it Again;256;data/lyrics/Tlc-lets-do-it-again.txt
TLC;CrazySexyCool;1994;218;16;If I Was Your Girlfriend;277;data/lyrics/Tlc-if-i-was-your-girlfriend.txt
TLC;CrazySexyCool;1994;218;16;Sexy-Interlude;95;data/lyrics/Tlc-sexy-interlude.txt
TLC;CrazySexyCool;1994;218;16;Take Our Time;274;data/lyrics/Tlc-take-our-time.txt
TLC;CrazySexyCool;1994;218;16;Can I Get a Witness-Interlude;177;data/lyrics/Tlc-can-i-get-a-witness-interlude.txt
TLC;CrazySexyCool;1994;218;16;Switch;211;data/lyrics/Tlc-switch.txt
TLC;CrazySexyCool;1994;218;16;Sumthin' Wicked This Way Comes;268;data/lyrics/Tlc-sumthin-wicked-this-way-comes.txt
Raekwon;Only Built 4 Cuban Linx...;1995;219;18;Striving for Perfection;104;data/lyrics/Raekwon-striving-for-perfection.txt
Raekwon;Only Built 4 Cuban Linx...;1995;219;18;Knuckleheadz (feat. Ghostface Killah & U-God);243;data/lyrics/Raekwon-knuckleheadz.txt
Raekwon;Only Built 4 Cuban Linx...;1995;219;18;Knowledge God;265;data/lyrics/Raekwon-knowledge-god.txt
Raekwon;Only Built 4 Cuban Linx...;1995;219;18;Criminology (feat. Ghostface Killah);227;data/lyrics/Raekwon-criminology.txt
Raekwon;Only Built 4 Cuban Linx...;1995;219;18;Incarcerated Scarfaces;283;data/lyrics/Raekwon-incarcerated-scarfaces.txt
Raekwon;Only Built 4 Cuban Linx...;1995;219;18;Rainy Dayz (feat. Ghostface Killah & Blue Raspberry);363;data/lyrics/Raekwon-rainy-dayz.txt
Raekwon;Only Built 4 Cuban Linx...;1995;219;18;Guillotine (Swordz) (feat. Ghostface Killah, Inspectah Deck & GZA (Genius));263;./data/lyrics/Raekwon-guillotine-swordz-feat-ghostface-killah-inspectah-deck-gza-genius.txt
Raekwon;Only Built 4 Cuban Linx...;1995;219;18;Can It Be All So Simple (Remix) (feat. Ghostface Killah);338;./data/lyrics/Raekwon-can-it-be-all-so-simple-remix-feat-ghostface-killah.txt
Raekwon;Only Built 4 Cuban Linx...;1995;219;18;Shark Niggas (Biters);99;data/lyrics/Raekwon-shark-niggas-biters.txt
Raekwon;Only Built 4 Cuban Linx...;1995;219;18;Ice Water (feat. Ghostface Killah & Cappadonna);218;data/lyrics/Raekwon-ice-water.txt
Raekwon;Only Built 4 Cuban Linx...;1995;219;18;Glaciers of Ice (feat. Ghostface Killah & Masta Killa);321;data/lyrics/Raekwon-glaciers-of-ice.txt
Raekwon;Only Built 4 Cuban Linx...;1995;219;18;Verbal Intercourse (feat. Ghostface Killah & Nas);212;data/lyrics/Raekwon-verbal-intercourse.txt
Raekwon;Only Built 4 Cuban Linx...;1995;219;18;Wisdom Body (feat. Ghostface Killah);158;data/lyrics/Raekwon-wisdom-body.txt
Raekwon;Only Built 4 Cuban Linx...;1995;219;18;Spot Rusherz;193;data/lyrics/Raekwon-spot-rusherz.txt
Raekwon;Only Built 4 Cuban Linx...;1995;219;18;Ice Cream (feat. Ghostface Killah, Method Man & Cappadonna);253;data/lyrics/Raekwon-ice-cream.txt
Raekwon;Only Built 4 Cuban Linx...;1995;219;18;Wu-Gambinos (feat. Ghostface Killah, Method Man, RZA & Masta Killa) - Hidden Chambers Remix;340;./data/lyrics/Raekwon-wu-gambinos-feat-ghostface-killah-method-man-rza-masta-killa---hidden-chambers-remix.txt
Raekwon;Only Built 4 Cuban Linx...;1995;219;18;Heaven & Hell (feat. Ghostface Killah);297;./data/lyrics/Raekwon-heaven-hell-feat-ghostface-killah.txt
Raekwon;Only Built 4 Cuban Linx...;1995;219;18;North Star (Jewels);238;data/lyrics/Raekwon-north-star-jewels.txt
Crosby, Stills, Nash & Young;Déjà Vu;1970;220;10;Carry On;266;./data/lyrics/Crosby-stills-nash-young-carry-on.txt
Crosby, Stills, Nash & Young;Déjà Vu;1970;220;10;Teach Your Children;173;./data/lyrics/Crosby-stills-nash-young-teach-your-children.txt
Crosby, Stills, Nash & Young;Déjà Vu;1970;220;10;Almost Cut My Hair;269;./data/lyrics/Crosby-stills-nash-young-almost-cut-my-hair.txt
Crosby, Stills, Nash & Young;Déjà Vu;1970;220;10;Helpless;217;./data/lyrics/Crosby-stills-nash-young-helpless.txt
Crosby, Stills, Nash & Young;Déjà Vu;1970;220;10;Woodstock;234;./data/lyrics/Crosby-stills-nash-young-woodstock.txt
Crosby, Stills, Nash & Young;Déjà Vu;1970;220;10;Deja Vu;252;./data/lyrics/Crosby-stills-nash-young-deja-vu.txt
Crosby, Stills, Nash & Young;Déjà Vu;1970;220;10;Our House;180;./data/lyrics/Crosby-stills-nash-young-our-house.txt
Crosby, Stills, Nash & Young;Déjà Vu;1970;220;10;4 + 20;127;./data/lyrics/Crosby-stills-nash-young-4-20.txt
Crosby, Stills, Nash & Young;Déjà Vu;1970;220;10;Country Girl;312;./data/lyrics/Crosby-stills-nash-young-country-girl.txt
Crosby, Stills, Nash & Young;Déjà Vu;1970;220;10;Everybody I Love You;142;./data/lyrics/Crosby-stills-nash-young-everybody-i-love-you.txt
Rage Against the Machine;Rage Against the Machine;1992;221;10;Bombtrack;244;data/lyrics/Rage-against-the-machine-bombtrack.txt
Rage Against the Machine;Rage Against the Machine;1992;221;10;Killing In the Name;314;data/lyrics/Rage-against-the-machine-killing-in-the-name.txt
Rage Against the Machine;Rage Against the Machine;1992;221;10;Take the Power Back;336;data/lyrics/Rage-against-the-machine-take-the-power-back.txt
Rage Against the Machine;Rage Against the Machine;1992;221;10;Settle for Nothing;287;data/lyrics/Rage-against-the-machine-settle-for-nothing.txt
Rage Against the Machine;Rage Against the Machine;1992;221;10;Bullet In the Head;307;data/lyrics/Rage-against-the-machine-bullet-in-the-head.txt
Rage Against the Machine;Rage Against the Machine;1992;221;10;Know Your Enemy;295;data/lyrics/Rage-against-the-machine-know-your-enemy.txt
Rage Against the Machine;Rage Against the Machine;1992;221;10;Wake Up;364;data/lyrics/Rage-against-the-machine-wake-up.txt
Rage Against the Machine;Rage Against the Machine;1992;221;10;Fistful of Steel;331;data/lyrics/Rage-against-the-machine-fistful-of-steel.txt
Rage Against the Machine;Rage Against the Machine;1992;221;10;Township Rebellion;324;data/lyrics/Rage-against-the-machine-township-rebellion.txt
Rage Against the Machine;Rage Against the Machine;1992;221;10;Freedom;366;data/lyrics/Rage-against-the-machine-freedom.txt
Madonna;Ray of Light;1998;222;13;Drowned World / Substitute for Love;309;data/lyrics/Madonna-drowned-world-substitute-for-love.txt
Madonna;Ray of Light;1998;222;13;Swim;301;data/lyrics/Madonna-swim.txt
Madonna;Ray of Light;1998;222;13;Ray of Light;321;data/lyrics/Madonna-ray-of-light.txt
Madonna;Ray of Light;1998;222;13;Candy Perfume Girl;277;data/lyrics/Madonna-candy-perfume-girl.txt
Madonna;Ray of Light;1998;222;13;Skin;381;data/lyrics/Madonna-skin.txt
Madonna;Ray of Light;1998;222;13;Nothing Really Matters;269;data/lyrics/Madonna-nothing-really-matters.txt
Madonna;Ray of Light;1998;222;13;Sky Fits Heaven;288;data/lyrics/Madonna-sky-fits-heaven.txt
Madonna;Ray of Light;1998;222;13;Shanti / Ashtangi;269;data/lyrics/Madonna-shanti-ashtangi.txt
Madonna;Ray of Light;1998;222;13;Frozen;367;data/lyrics/Madonna-frozen.txt
Madonna;Ray of Light;1998;222;13;The Power of Good-Bye;251;data/lyrics/Madonna-the-power-of-good-bye.txt
Madonna;Ray of Light;1998;222;13;To Have and Not to Hold;323;data/lyrics/Madonna-to-have-and-not-to-hold.txt
Madonna;Ray of Light;1998;222;13;Little Star;319;data/lyrics/Madonna-little-star.txt
Madonna;Ray of Light;1998;222;13;Mer Girl;332;data/lyrics/Madonna-mer-girl.txt
John Lennon;Imagine;1971;223;10;Imagine - Remastered 2010;188;data/lyrics/John-lennon-imagine.txt
John Lennon;Imagine;1971;223;10;Crippled Inside - Remastered 2010;233;data/lyrics/John-lennon-crippled-inside.txt
John Lennon;Imagine;1971;223;10;Jealous Guy - Remastered 2010;258;data/lyrics/John-lennon-jealous-guy.txt
John Lennon;Imagine;1971;223;10;It's So Hard - Remastered 2010;149;data/lyrics/John-lennon-its-so-hard.txt
John Lennon;Imagine;1971;223;10;I Don't Wanna Be A Soldier Mama - Remastered 2010;368;data/lyrics/John-lennon-i-dont-wanna-be-a-soldier-mama.txt
John Lennon;Imagine;1971;223;10;Gimme Some Truth - Remastered 2010;198;data/lyrics/John-lennon-gimme-some-truth.txt
John Lennon;Imagine;1971;223;10;Oh My Love - Remastered 2010;168;data/lyrics/John-lennon-oh-my-love.txt
John Lennon;Imagine;1971;223;10;How Do You Sleep? - Remastered 2010;339;data/lyrics/John-lennon-how-do-you-sleep.txt
John Lennon;Imagine;1971;223;10;How? - Remastered 2010;226;data/lyrics/John-lennon-how.txt
John Lennon;Imagine;1971;223;10;Oh Yoko! - Remastered 2010;261;data/lyrics/John-lennon-oh-yoko.txt
Dixie Chicks;Fly;1999;224;13;Ready to Run;231;data/lyrics/Dixie-chicks-ready-to-run.txt
Dixie Chicks;Fly;1999;224;13;If I Fall You're Going Down with Me;183;data/lyrics/Dixie-chicks-if-i-fall-youre-going-down-with-me.txt
Dixie Chicks;Fly;1999;224;13;Cowboy Take Me Away;287;data/lyrics/Dixie-chicks-cowboy-take-me-away.txt
Dixie Chicks;Fly;1999;224;13;Cold Day in July;313;data/lyrics/Dixie-chicks-cold-day-in-july.txt
Dixie Chicks;Fly;1999;224;13;Goodbye Earl;259;data/lyrics/Dixie-chicks-goodbye-earl.txt
Dixie Chicks;Fly;1999;224;13;Hello Mr. Heartache;229;data/lyrics/Dixie-chicks-hello-mr-heartache.txt
Dixie Chicks;Fly;1999;224;13;Don't Waste Your Heart;167;data/lyrics/Dixie-chicks-dont-waste-your-heart.txt
Dixie Chicks;Fly;1999;224;13;Sin Wagon;218;data/lyrics/Dixie-chicks-sin-wagon.txt
Dixie Chicks;Fly;1999;224;13;Without You;211;data/lyrics/Dixie-chicks-without-you.txt
Dixie Chicks;Fly;1999;224;13;Some Days You Gotta Dance;148;data/lyrics/Dixie-chicks-some-days-you-gotta-dance.txt
Dixie Chicks;Fly;1999;224;13;Hole in My Head;201;data/lyrics/Dixie-chicks-hole-in-my-head.txt
Dixie Chicks;Fly;1999;224;13;Heartbreak Town;232;data/lyrics/Dixie-chicks-heartbreak-town.txt
Dixie Chicks;Fly;1999;224;13;Let Him Fly;188;data/lyrics/Dixie-chicks-let-him-fly.txt
Wilco;Yankee Hotel Foxtrot;2002;225;11;I Am Trying to Break Your Heart;418;data/lyrics/Wilco-i-am-trying-to-break-your-heart.txt
Wilco;Yankee Hotel Foxtrot;2002;225;11;Kamera;210;data/lyrics/Wilco-kamera.txt
Wilco;Yankee Hotel Foxtrot;2002;225;11;Radio Cure;309;data/lyrics/Wilco-radio-cure.txt
Wilco;Yankee Hotel Foxtrot;2002;225;11;War on War;228;data/lyrics/Wilco-war-on-war.txt
Wilco;Yankee Hotel Foxtrot;2002;225;11;Jesus, Etc.;231;data/lyrics/Wilco-jesus-etc.txt
Wilco;Yankee Hotel Foxtrot;2002;225;11;Ashes of American Flags;284;data/lyrics/Wilco-ashes-of-american-flags.txt
Wilco;Yankee Hotel Foxtrot;2002;225;11;Heavy Metal Drummer;189;data/lyrics/Wilco-heavy-metal-drummer.txt
Wilco;Yankee Hotel Foxtrot;2002;225;11;I'm the Man Who Loves You;236;data/lyrics/Wilco-im-the-man-who-loves-you.txt
Wilco;Yankee Hotel Foxtrot;2002;225;11;Pot Kettle Black;241;data/lyrics/Wilco-pot-kettle-black.txt
Wilco;Yankee Hotel Foxtrot;2002;225;11;Poor Places;315;data/lyrics/Wilco-poor-places.txt
Wilco;Yankee Hotel Foxtrot;2002;225;11;Reservations;443;data/lyrics/Wilco-reservations.txt
Derek and the Dominos;Layla and Other Assorted Love Songs;1970;226;1;Layla (Radio Version) - Single [In the Style of Derek and the Dominos] {Performance Track with Demonstration Vocals};162;data/lyrics/Derek-and-the-dominos-layla.txt
Little Richard;Here's Little Richard;1957;227;10;Tutti Frutti - Take 2;143;data/lyrics/Little-richard-tutti-frutti.txt
Little Richard;Here's Little Richard;1957;227;10;Long Tall Sally;128;data/lyrics/Little-richard-long-tall-sally.txt
Little Richard;Here's Little Richard;1957;227;10;Slippin' And Slidin' (Peepin' And Hidin');161;data/lyrics/Little-richard-slippin-and-slidin-peepin-and-hidin.txt
Little Richard;Here's Little Richard;1957;227;10;Rip It Up;142;data/lyrics/Little-richard-rip-it-up.txt
Little Richard;Here's Little Richard;1957;227;10;Ready Teddy;128;data/lyrics/Little-richard-ready-teddy.txt
Little Richard;Here's Little Richard;1957;227;10;Good Golly, Miss Molly;129;data/lyrics/Little-richard-good-golly-miss-molly.txt
Little Richard;Here's Little Richard;1957;227;10;Jenny, Jenny;122;data/lyrics/Little-richard-jenny-jenny.txt
Little Richard;Here's Little Richard;1957;227;10;Lucille;144;data/lyrics/Little-richard-lucille.txt
Little Richard;Here's Little Richard;1957;227;10;Keep A-Knockin';136;data/lyrics/Little-richard-keep-a-knockin.txt
Little Richard;Here's Little Richard;1957;227;10;The Girl Can't Help It;150;data/lyrics/Little-richard-the-girl-cant-help-it.txt
De La Soul;De La Soul Is Dead;2004;228;1;Drawn;333;data/lyrics/De-la-soul-drawn.txt
Patsy Cline;The Ultimate Collection;2004;229;22;Walkin' After Midnight;154;data/lyrics/Patsy-cline-walkin-after-midnight.txt
Patsy Cline;The Ultimate Collection;2004;229;22;A Poor Man's Roses (Or A Rich Man's Gold);166;data/lyrics/Patsy-cline-a-poor-mans-roses-or-a-rich-mans-gold.txt
Patsy Cline;The Ultimate Collection;2004;229;22;Lovesick Blues;139;data/lyrics/Patsy-cline-lovesick-blues.txt
Patsy Cline;The Ultimate Collection;2004;229;22;I Fall To Pieces;168;data/lyrics/Patsy-cline-i-fall-to-pieces.txt
Patsy Cline;The Ultimate Collection;2004;229;22;True Love;127;data/lyrics/Patsy-cline-true-love.txt
Patsy Cline;The Ultimate Collection;2004;229;22;San Antonio Rose;139;data/lyrics/Patsy-cline-san-antonio-rose.txt
Patsy Cline;The Ultimate Collection;2004;229;22;Crazy;162;data/lyrics/Patsy-cline-crazy.txt
Patsy Cline;The Ultimate Collection;2004;229;22;Strange;131;data/lyrics/Patsy-cline-strange.txt
Patsy Cline;The Ultimate Collection;2004;229;22;She's Got You;179;data/lyrics/Patsy-cline-shes-got-you.txt
Patsy Cline;The Ultimate Collection;2004;229;22;Heartaches;130;data/lyrics/Patsy-cline-heartaches.txt
Patsy Cline;The Ultimate Collection;2004;229;22;Half As Much;148;data/lyrics/Patsy-cline-half-as-much.txt
Patsy Cline;The Ultimate Collection;2004;229;22;When I Get Thru With You (You'll Love Me Too);157;data/lyrics/Patsy-cline-when-i-get-thru-with-you.txt
Patsy Cline;The Ultimate Collection;2004;229;22;Imagine That;174;data/lyrics/Patsy-cline-imagine-that.txt
Patsy Cline;The Ultimate Collection;2004;229;22;So Wrong;180;data/lyrics/Patsy-cline-so-wrong.txt
Patsy Cline;The Ultimate Collection;2004;229;22;Why Can't He Be You;205;data/lyrics/Patsy-cline-why-cant-he-be-you.txt
Patsy Cline;The Ultimate Collection;2004;229;22;Leavin' On Your Mind;144;data/lyrics/Patsy-cline-leavin-on-your-mind.txt
Patsy Cline;The Ultimate Collection;2004;229;22;When You Need A Laugh;169;data/lyrics/Patsy-cline-when-you-need-a-laugh.txt
Patsy Cline;The Ultimate Collection;2004;229;22;Back In Baby's Arms;123;data/lyrics/Patsy-cline-back-in-babys-arms.txt
Patsy Cline;The Ultimate Collection;2004;229;22;Faded Love;223;data/lyrics/Patsy-cline-faded-love.txt
Patsy Cline;The Ultimate Collection;2004;229;22;Always;160;data/lyrics/Patsy-cline-always.txt
Patsy Cline;The Ultimate Collection;2004;229;22;He Called Me Baby;159;data/lyrics/Patsy-cline-he-called-me-baby.txt
Patsy Cline;The Ultimate Collection;2004;229;22;Sweet Dreams (Of You) - Single Version;153;./data/lyrics/Patsy-cline-sweet-dreams-of-you---single-version.txt
Rihanna;Anti;2016;230;13;Consideration;161;data/lyrics/Rihanna-consideration.txt
Rihanna;Anti;2016;230;13;James Joint;72;data/lyrics/Rihanna-james-joint.txt
Rihanna;Anti;2016;230;13;Kiss It Better;253;data/lyrics/Rihanna-kiss-it-better.txt
Rihanna;Anti;2016;230;13;Work;219;data/lyrics/Rihanna-work.txt
Rihanna;Anti;2016;230;13;Desperado;186;data/lyrics/Rihanna-desperado.txt
Rihanna;Anti;2016;230;13;Woo;236;data/lyrics/Rihanna-woo.txt
Rihanna;Anti;2016;230;13;Needed Me;192;data/lyrics/Rihanna-needed-me.txt
Rihanna;Anti;2016;230;13;Yeah, I Said It;133;data/lyrics/Rihanna-yeah-i-said-it.txt
Rihanna;Anti;2016;230;13;Same Ol’ Mistakes;397;data/lyrics/Rihanna-same-ol-mistakes.txt
Rihanna;Anti;2016;230;13;Never Ending;203;data/lyrics/Rihanna-never-ending.txt
Rihanna;Anti;2016;230;13;Love On The Brain;224;data/lyrics/Rihanna-love-on-the-brain.txt
Rihanna;Anti;2016;230;13;Higher;121;data/lyrics/Rihanna-higher.txt
Rihanna;Anti;2016;230;13;Close To You;223;data/lyrics/Rihanna-close-to-you.txt
Tom Petty and the Heartbreakers;Damn the Torpedoes;1979;231;9;Refugee;202;data/lyrics/Tom-petty-and-the-heartbreakers-refugee.txt
Tom Petty and the Heartbreakers;Damn the Torpedoes;1979;231;9;Here Comes My Girl;264;data/lyrics/Tom-petty-and-the-heartbreakers-here-comes-my-girl.txt
Tom Petty and the Heartbreakers;Damn the Torpedoes;1979;231;9;Even The Losers;239;data/lyrics/Tom-petty-and-the-heartbreakers-even-the-losers.txt
Tom Petty and the Heartbreakers;Damn the Torpedoes;1979;231;9;Shadow Of A Doubt (A Complex Kid);264;data/lyrics/Tom-petty-and-the-heartbreakers-shadow-of-a-doubt-a-complex-kid.txt
Tom Petty and the Heartbreakers;Damn the Torpedoes;1979;231;9;Century City;223;data/lyrics/Tom-petty-and-the-heartbreakers-century-city.txt
Tom Petty and the Heartbreakers;Damn the Torpedoes;1979;231;9;Don't Do Me Like That;162;data/lyrics/Tom-petty-and-the-heartbreakers-dont-do-me-like-that.txt
Tom Petty and the Heartbreakers;Damn the Torpedoes;1979;231;9;You Tell Me;274;data/lyrics/Tom-petty-and-the-heartbreakers-you-tell-me.txt
Tom Petty and the Heartbreakers;Damn the Torpedoes;1979;231;9;What Are You Doin' In My Life?;205;data/lyrics/Tom-petty-and-the-heartbreakers-what-are-you-doin-in-my-life.txt
Tom Petty and the Heartbreakers;Damn the Torpedoes;1979;231;9;Louisiana Rain;352;data/lyrics/Tom-petty-and-the-heartbreakers-louisiana-rain.txt
John Coltrane;Giant Steps;1960;232;7;Giant Steps - Mono;288;data/lyrics/John-coltrane-giant-steps.txt
John Coltrane;Giant Steps;1960;232;7;Cousin Mary - Mono;350;data/lyrics/John-coltrane-cousin-mary.txt
John Coltrane;Giant Steps;1960;232;7;Countdown - Mono;145;data/lyrics/John-coltrane-countdown.txt
John Coltrane;Giant Steps;1960;232;7;Spiral - Mono;361;data/lyrics/John-coltrane-spiral.txt
John Coltrane;Giant Steps;1960;232;7;Syeeda's Song Flute - Mono;426;data/lyrics/John-coltrane-syeedas-song-flute.txt
John Coltrane;Giant Steps;1960;232;7;Naima - Mono;265;data/lyrics/John-coltrane-naima.txt
John Coltrane;Giant Steps;1960;232;7;Mr. P.C. - Mono;418;data/lyrics/John-coltrane-mr-pc.txt
Tori Amos;Little Earthquakes;1992;233;12;Crucify;299;data/lyrics/Tori-amos-crucify.txt
Tori Amos;Little Earthquakes;1992;233;12;Girl;248;data/lyrics/Tori-amos-girl.txt
Tori Amos;Little Earthquakes;1992;233;12;Silent All These Years;251;data/lyrics/Tori-amos-silent-all-these-years.txt
Tori Amos;Little Earthquakes;1992;233;12;Precious Things;267;data/lyrics/Tori-amos-precious-things.txt
Tori Amos;Little Earthquakes;1992;233;12;Winter;342;data/lyrics/Tori-amos-winter.txt
Tori Amos;Little Earthquakes;1992;233;12;Happy Phantom;197;data/lyrics/Tori-amos-happy-phantom.txt
Tori Amos;Little Earthquakes;1992;233;12;China;300;data/lyrics/Tori-amos-china.txt
Tori Amos;Little Earthquakes;1992;233;12;Leather;192;data/lyrics/Tori-amos-leather.txt
Tori Amos;Little Earthquakes;1992;233;12;Mother;419;data/lyrics/Tori-amos-mother.txt
Tori Amos;Little Earthquakes;1992;233;12;Tear in Your Hand;279;data/lyrics/Tori-amos-tear-in-your-hand.txt
Tori Amos;Little Earthquakes;1992;233;12;Me and a Gun;225;data/lyrics/Tori-amos-me-and-a-gun.txt
Tori Amos;Little Earthquakes;1992;233;12;Little Earthquakes;412;data/lyrics/Tori-amos-little-earthquakes.txt
Black Sabbath;Master of Reality;1971;234;18;War Pigs - Live;508;data/lyrics/Black-sabbath-war-pigs.txt
Black Sabbath;Master of Reality;1971;234;18;Behind The Wall Of Sleep - Live;247;data/lyrics/Black-sabbath-behind-the-wall-of-sleep.txt
Black Sabbath;Master of Reality;1971;234;18;N.I.B. - Live;405;data/lyrics/Black-sabbath-nib.txt
Black Sabbath;Master of Reality;1971;234;18;Fairies Wear Boots - Live;379;data/lyrics/Black-sabbath-fairies-wear-boots.txt
Black Sabbath;Master of Reality;1971;234;18;Electric Funeral - Live;302;data/lyrics/Black-sabbath-electric-funeral.txt
Black Sabbath;Master of Reality;1971;234;18;Sweet Leaf - Live;301;data/lyrics/Black-sabbath-sweet-leaf.txt
Black Sabbath;Master of Reality;1971;234;18;Spiral Architect - Live;346;data/lyrics/Black-sabbath-spiral-architect.txt
Black Sabbath;Master of Reality;1971;234;18;Into The Void - Live;392;data/lyrics/Black-sabbath-into-the-void.txt
Black Sabbath;Master of Reality;1971;234;18;Snowblind - Live;368;data/lyrics/Black-sabbath-snowblind.txt
Black Sabbath;Master of Reality;1971;234;18;Sabbath Bloody Sabbath - Live;276;data/lyrics/Black-sabbath-sabbath-bloody-sabbath.txt
Black Sabbath;Master of Reality;1971;234;18;Orchid/Lord Of This World - Live;427;./data/lyrics/Black-sabbath-orchidlord-of-this-world---live.txt
Black Sabbath;Master of Reality;1971;234;18;Dirty Women - Live;389;data/lyrics/Black-sabbath-dirty-women.txt
Black Sabbath;Master of Reality;1971;234;18;Black Sabbath - Live;449;data/lyrics/Black-sabbath-black-sabbath.txt
Black Sabbath;Master of Reality;1971;234;18;Iron Man - Live;501;data/lyrics/Black-sabbath-iron-man.txt
Black Sabbath;Master of Reality;1971;234;18;Children Of The Grave - Live;390;data/lyrics/Black-sabbath-children-of-the-grave.txt
Black Sabbath;Master of Reality;1971;234;18;Paranoid;268;data/lyrics/Black-sabbath-paranoid.txt
Black Sabbath;Master of Reality;1971;234;18;Psycho Man;321;data/lyrics/Black-sabbath-psycho-man.txt
Black Sabbath;Master of Reality;1971;234;18;Selling My Soul;191;data/lyrics/Black-sabbath-selling-my-soul.txt
Metallica;Metallica;1991;235;13;Fuel;270;data/lyrics/Metallica-fuel.txt
Metallica;Metallica;1991;235;13;The Memory Remains;279;data/lyrics/Metallica-the-memory-remains.txt
Metallica;Metallica;1991;235;13;Devil's Dance;319;data/lyrics/Metallica-devils-dance.txt
Metallica;Metallica;1991;235;13;The Unforgiven II;396;data/lyrics/Metallica-the-unforgiven-ii.txt
Metallica;Metallica;1991;235;13;Better Than You;322;data/lyrics/Metallica-better-than-you.txt
Metallica;Metallica;1991;235;13;Slither;313;data/lyrics/Metallica-slither.txt
Metallica;Metallica;1991;235;13;Carpe Diem Baby;372;data/lyrics/Metallica-carpe-diem-baby.txt
Metallica;Metallica;1991;235;13;Bad Seed;245;data/lyrics/Metallica-bad-seed.txt
Metallica;Metallica;1991;235;13;Where The Wild Things Are;414;data/lyrics/Metallica-where-the-wild-things-are.txt
Metallica;Metallica;1991;235;13;Prince Charming;365;data/lyrics/Metallica-prince-charming.txt
Metallica;Metallica;1991;235;13;Low Man's Lyric;457;data/lyrics/Metallica-low-mans-lyric.txt
Metallica;Metallica;1991;235;13;Attitude;316;data/lyrics/Metallica-attitude.txt
Metallica;Metallica;1991;235;13;Fixxxer;495;data/lyrics/Metallica-fixxxer.txt
Daft Punk;Discovery;2001;236;14;One More Time;320;data/lyrics/Daft-punk-one-more-time.txt
Daft Punk;Discovery;2001;236;14;Aerodynamic;213;data/lyrics/Daft-punk-aerodynamic.txt
Daft Punk;Discovery;2001;236;14;Digital Love;301;data/lyrics/Daft-punk-digital-love.txt
Daft Punk;Discovery;2001;236;14;Harder, Better, Faster, Stronger;225;data/lyrics/Daft-punk-harder-better-faster-stronger.txt
Daft Punk;Discovery;2001;236;14;Crescendolls;212;data/lyrics/Daft-punk-crescendolls.txt
Daft Punk;Discovery;2001;236;14;Nightvision;104;data/lyrics/Daft-punk-nightvision.txt
Daft Punk;Discovery;2001;236;14;Superheroes;238;data/lyrics/Daft-punk-superheroes.txt
Daft Punk;Discovery;2001;236;14;High Life;202;data/lyrics/Daft-punk-high-life.txt
Daft Punk;Discovery;2001;236;14;Something About Us;233;data/lyrics/Daft-punk-something-about-us.txt
Daft Punk;Discovery;2001;236;14;Voyager;228;data/lyrics/Daft-punk-voyager.txt
Daft Punk;Discovery;2001;236;14;Veridis Quo;345;data/lyrics/Daft-punk-veridis-quo.txt
Daft Punk;Discovery;2001;236;14;Short Circuit;207;data/lyrics/Daft-punk-short-circuit.txt
Daft Punk;Discovery;2001;236;14;Face to Face;240;data/lyrics/Daft-punk-face-to-face.txt
Daft Punk;Discovery;2001;236;14;Too Long;600;data/lyrics/Daft-punk-too-long.txt
Willie Nelson;Red Headed Stranger;1975;237;15;Time of the Preacher;146;data/lyrics/Willie-nelson-time-of-the-preacher.txt
Willie Nelson;Red Headed Stranger;1975;237;15;I Couldn't Believe It Was True;92;data/lyrics/Willie-nelson-i-couldnt-believe-it-was-true.txt
Willie Nelson;Red Headed Stranger;1975;237;15;Time of the Preacher Theme;74;data/lyrics/Willie-nelson-time-of-the-preacher-theme.txt
Willie Nelson;Red Headed Stranger;1975;237;15;Medley: Blue Rock Montana / Red Headed Stranger;95;./data/lyrics/Willie-nelson-medley-blue-rock-montana-red-headed-stranger.txt
Willie Nelson;Red Headed Stranger;1975;237;15;Blue Eyes Crying In the Rain;139;data/lyrics/Willie-nelson-blue-eyes-crying-in-the-rain.txt
Willie Nelson;Red Headed Stranger;1975;237;15;Red Headed Stranger;240;data/lyrics/Willie-nelson-red-headed-stranger.txt
Willie Nelson;Red Headed Stranger;1975;237;15;Time of the Preacher Theme;27;data/lyrics/Willie-nelson-time-of-the-preacher-theme.txt
Willie Nelson;Red Headed Stranger;1975;237;15;Just as I Am;107;data/lyrics/Willie-nelson-just-as-i-am.txt
Willie Nelson;Red Headed Stranger;1975;237;15;Denver;53;data/lyrics/Willie-nelson-denver.txt
Willie Nelson;Red Headed Stranger;1975;237;15;O'er the Waves;47;data/lyrics/Willie-nelson-oer-the-waves.txt
Willie Nelson;Red Headed Stranger;1975;237;15;Down Yonder;114;data/lyrics/Willie-nelson-down-yonder.txt
Willie Nelson;Red Headed Stranger;1975;237;15;Can I Sleep in Your Arms;321;data/lyrics/Willie-nelson-can-i-sleep-in-your-arms.txt
Willie Nelson;Red Headed Stranger;1975;237;15;Remember Me (When the Candle Lights Are Gleaming);170;data/lyrics/Willie-nelson-remember-me.txt
Willie Nelson;Red Headed Stranger;1975;237;15;Hands on the Wheel;262;data/lyrics/Willie-nelson-hands-on-the-wheel.txt
